text,category,id,label
在淘宝上面做分销商，怎么发货？,news_tech,6552415641087770888,non-sensitive
“国民技术”的产品都应用在什么地方？,news_tech,6552338041384468749,non-sensitive
微信小程序开发需要用到哪些？,news_tech,6552128599271407876,non-sensitive
有人说日本要是不参与第二次世界大战，现在世界上最强大的国家非日本莫属，你怎么看？,news_military,6552280473840648456,non-sensitive
第一次车臣战争，俄罗斯面对小小的车臣为什么损失惨重？,news_military,6552453638093013256,non-sensitive
二战时候的日本轰炸机一次带多少炸弹？,news_military,6552278203098988808,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552285030389907719,non-sensitive
我国古代就有火炮，为什么没有继续微型化发展出火枪？,news_military,6552289699279405325,non-sensitive
不考虑核武器，只是常规武器，美国多久能打赢俄罗斯？,news_military,6552309217670201608,non-sensitive
央视聚焦国产航母诞生地，位于武汉的这个研究所实力刷屏,news_military,6552361528698339848,non-sensitive
全程2000公里，历时5年的京九铁路为何才耗资507亿？,news_military,6552285197444841742,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552426298721960196,non-sensitive
为什么这么多年阿富汗总是战乱不断？,news_military,6552284219148599566,non-sensitive
特朗普从叙撤军？原来是条阴险的诡计！,news_military,6552434372245455364,non-sensitive
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,news_military,6552342634201874695,non-sensitive
“中国标准”名扬苏丹维和任务区,news_military,6552260625836278276,non-sensitive
联合国安理会改革废除一票否决权，会导致什么后果？,news_military,6552332698080248068,non-sensitive
为什么从1969年登月成功后再也没尝试登月? 在怕什么？,news_military,6552438924889817358,non-sensitive
印度建造的第一艘国产航母，为何先后用了20多年时间？,news_military,6552063551509364999,non-sensitive
19岁的对越反击战烈士：如果有机会上战场，我一定冲在最前面,news_military,6552284650264330759,non-sensitive
人被原子弹炸死时，到底有多痛？,news_military,6552489020515942660,non-sensitive
如果以色列与伊朗发生战争，谁赢的可能性最大？,news_military,6552452487767392525,non-sensitive
“东方莱茵河”竟然藏在京郊这座又大又美的公园内！关键免费玩！,news_travel,6552272985430950407,non-sensitive
一辈子就一次的大四毕业，该选择旅行还是抓紧时间实习？,news_travel,6552363216788259086,non-sensitive
为什么许多中国人喜好去泰国，而不去三亚？,news_travel,6552364919411441927,non-sensitive
来文山玩，可以带什么特产？,news_travel,6552143078449217806,non-sensitive
全国十大重点产茶县之一“寿宁”,news_travel,6552455164530262542,non-sensitive
3个月贡献392亿，中国游客去日本却不为旅游观光，到底为的什么？,news_travel,6552244440444961283,non-sensitive
全国这8个5A级别的旅游古城镇，你去过几个？,news_travel,6552359795070861831,non-sensitive
南宁城市怎么样？适合东北人生活吗？,news_travel,6552331837639753987,non-sensitive
这就是西藏！,news_travel,6552471288714101255,non-sensitive
除一些必备物品外，旅行时还有哪些省空间少重量又实用的东西？,news_travel,6552424837086708238,non-sensitive
贵州六盘水的这几个景点，错过一个你都会觉得可惜！,news_travel,6552321020722676228,non-sensitive
他们将家猪丢弃在无人岛，几年之后，它们的生活竟是这样的！,news_travel,6552154233175540231,non-sensitive
来四川旅游必去的八大景点,news_travel,6552393711643263496,non-sensitive
千姿百色弄秋光，求对子？,news_travel,6552389101813760259,non-sensitive
为什么要来这里看映山红？北京这处抗战圣地有着悲壮的经历,news_travel,6552245876306215438,non-sensitive
来一场说走就走的旅行，陕西宝鸡红河谷走起,news_travel,6552267893738832398,non-sensitive
四川游客张某带着六名女子在三亚沙滩烧烤被撒沙，这事你怎么看？,news_travel,6552463286225338632,non-sensitive
农村集市上这些的东西，真的是便宜又好吃，简直赚大了,news_travel,6552304224569393677,non-sensitive
全世界最出名的猫，它数第二，没人敢数第一了吧,news_travel,6552178256966058504,non-sensitive
易县最美的五月，蓝色油菜花开好了,news_travel,6551491189198029316,non-sensitive
假如日本沉没，日本冲绳人迀移中国你会接爱吗？,news_world,6552226122975674638,non-sensitive
108岁老人还下地干活，捉100只虾给家人做菜吃，还会喂给儿孙吃！,news_world,6552459436139479555,non-sensitive
美国建国不过两百年，为什么会成为世界强国？,news_world,6552318498788344078,non-sensitive
这个13岁女孩从荷兰来到萍乡，只为全城寻找她的亲生父母！,news_world,6552270365001777668,non-sensitive
如果美国各个州独立了，世界格局会发生什么变化？,news_world,6552423223051419912,non-sensitive
全球7对另类“神奇情侣”大比拼，让人啧啧称奇！,news_world,6552454947382755848,non-sensitive
2018年美国中期选举，你认为特朗普会下台吗？,news_world,6552485388844269837,non-sensitive
厨师的出路在哪里？,news_world,6552422469519540488,non-sensitive
印度 女孩遭15人绑架/村委会：罚两人做俯卧撑,news_world,6552428749642531335,non-sensitive
美国究竟发达到什么程度了？,news_world,6552316767996215560,non-sensitive
如果美国各个州独立了，世界格局会发生什么变化？,news_world,6552445612715933959,non-sensitive
美国建国不过两百年，为什么会成为世界强国？,news_world,6552419386114703619,non-sensitive
纠结七天的日本行程，关西进出该不该去东京？,news_world,6552491187465355523,non-sensitive
印度能够复制中国奇迹，超过日本成为世界第三大经济体吗？,news_world,6552218782532632840,non-sensitive
